,user,text,cleaned_text,Sentiment_Polarity,Expression Label
1603,PapaRenn,RT @charliekirk11: How many people does ANTIFA have to murder in cold blood before Democrats even acknowledge they exist &amp; they’re a proble…,rt charliekirk many people antifa murder cold blood democrat even acknowledge exist amp proble ,-0.04999999999999999,negative
1604,pollsstar,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1605,JosephPatrick37,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1606,binkytoes,"RT @JeriLRyan: We must build a better future for the next generation. Join me, Star Trek cast, &amp; Trekkies - @StaceyAbrams, @CoryBooker, @An…",rt jerilryan must build better future next generation join star trek cast amp trekkies staceyabrams corybooker ,0.16666666666666666,positive
1607,DeniseCollis,@JoeBiden @KamalaHarris Trumps plans allows for pre-existing conditions and can’t be turned away! He’s made that cl… https://t.co/lHFpqHre1U,joebiden kamalaharris trump plan allows preexisting condition turned away made cl httpstcolhfpqhreu,0.0,Neutral
1608,sherra_mills,"RT @PinellasDems: .@JoeBiden is the clear choice for President, the @TB_Times says. We agree. #BidenHarris2020 #VoteEarlyFL #VoteBlue  http…",rt pinellasdems joebiden clear choice president tbtimes say agree bidenharris voteearlyfl voteblue http ,0.10000000000000002,positive
1609,MarilouPT1,@VoteBlueUS @JoeBiden God gives you freewill but He gives us discernment if we ask😉,voteblueus joebiden god give freewill give u discernment ask ,0.0,Neutral
1610,vcme99,RT @sandra_larson7: @JoeBiden My Dad's soybean field in North Dakota! https://t.co/46DRnxVIIX,rt sandralarson joebiden dad soybean field north dakota httpstcodrnxviix,0.0,Neutral
1611,ram_ultravue,@JoeBiden You and the a Democrat party should have never colluded with the Chinese. But it was a calculated risk to… https://t.co/4ObW7Ak6MW,joebiden democrat party never colluded chinese calculated risk httpstcoobwakmw,0.0,Neutral
1612,CharmaxHutt,RT @MollyJongFast: I long for boring presidential tweets that extol platitudes and beg us to be our better selves.,rt mollyjongfast long boring presidential tweet extol platitude beg u better self,-0.18333333333333335,negative
1613,ShulzL,@MeidasTouch Wrote postcard in support of @BarbaraBollier in Kansas. Donated again to @harrisonjaime and @JoeBiden… https://t.co/X9eLUZckc9,meidastouch wrote postcard support barbarabollier kansa donated harrisonjaime joebiden httpstcoxeluzckc,0.0,Neutral
1614,amazeamzad,RT @satyajeettambe: Just replace the name of Trump with Modi... and this tweet completely suits for Indian situation.,rt satyajeettambe replace name trump modi tweet completely suit indian situation,0.1,positive
1615,Bex_Lyn,RT @ikehaji: .@JoeBiden has now campaigned in all four corners of Pennsylvania.   In every single Pennsylvania media market.   In PA counti…,rt ikehaji joebiden campaigned four corner pennsylvania every single pennsylvania medium market pa counti ,-0.07142857142857142,negative
1616,FranSparks18,RT @ikehaji: .@JoeBiden has now campaigned in all four corners of Pennsylvania.   In every single Pennsylvania media market.   In PA counti…,rt ikehaji joebiden campaigned four corner pennsylvania every single pennsylvania medium market pa counti ,-0.07142857142857142,negative
1617,dustyddunaway,@KamalaHarris @JoeBiden This is a terrible highlight reel for democrats???? Way to make yourself look even more unl… https://t.co/tuIST8t26N,kamalaharris joebiden terrible highlight reel democrat way make look even unl httpstcotuisttn,-1.0,negative
1618,meandlester,"Donald, once more, get off Twitter ! @realDonaldTrump https://t.co/qpGfgYUna5",donald get twitter realdonaldtrump httpstcoqpgfgyuna,0.0,Neutral
1619,GetsumUSA,@brightislandusa @mikenginny20041 @Rebecca28049528 @pixeliza @ABC13News @realDonaldTrump @JoeBiden He's still not t… https://t.co/mo4E5FCIkf,brightislandusa mikenginny rebecca pixeliza abcnews realdonaldtrump joebiden he still httpstcomoefcikf,0.0,Neutral
1620,JTStinkworx,"RT @julianzelizer: Just to be clear, conservatives are complaining that @JoeBiden won’t take a position on changing the size of SCOTUS—whic…",rt julianzelizer clear conservative complaining joebiden take position changing size scotus whic ,0.10000000000000002,positive
1621,PepperJelly,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
1622,girlzinger,RT @BrianKarem: Good morning. In the news: the Taliban endorses @realDonaldTrump while Scientific American endorses @JoeBiden ... wait. Wha…,rt briankarem good morning news taliban endorses realdonaldtrump scientific american endorses joebiden wait wha ,0.35,positive
1623,laureniscooking,RT @AmberForIowa: Forget Disney World. The Polk County Auditors Office is the happiest place on earth right now! The positive energy and pu…,rt amberforiowa forget disney world polk county auditor office happiest place earth right positive energy pu ,0.2564935064935065,positive
1624,CarolK47,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
1625,brucefranklin01,"RT @KamalaHarris: On #WorldMentalHealthDay, we affirm that mental health is just as important and real as physical health. Together, @JoeBi…",rt kamalaharris worldmentalhealthday affirm mental health important real physical health together joebi ,0.10000000000000002,positive
1626,sensei_zion,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1627,WayneJo96221107,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
1628,MMSTRIADX,RT @charliekirk11: How many people does ANTIFA have to murder in cold blood before Democrats even acknowledge they exist &amp; they’re a proble…,rt charliekirk many people antifa murder cold blood democrat even acknowledge exist amp proble ,-0.04999999999999999,negative
1629,That_One_Raven,RT @nowthisnews: 2020 AD WATCH: @SamuelLJackson chronicles America's history of voter suppression and asks viewers to 'vote like their live…,rt nowthisnews ad watch samuelljackson chronicle america history voter suppression asks viewer vote like live ,0.13636363636363635,positive
1630,Leeblev50045868,RT @MollyJongFast: I long for boring presidential tweets that extol platitudes and beg us to be our better selves.,rt mollyjongfast long boring presidential tweet extol platitude beg u better self,-0.18333333333333335,negative
1631,cgrinage13,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
1632,alokaadi,"RT @shubh19822: Back in 1992, Joe Biden made sure that India does not get access to cryogenic tech   #JoeBiden termed an Indo-Russia agreem…",rt shubh back joe biden made sure india get access cryogenic tech joebiden termed indorussia agreem ,0.25,positive
1633,marcieaston,"@SkeptiCatz @jaketapper He does, I hated listening today....it was tough, but that is Jake regardless who is the re… https://t.co/HwkNDesKHC",skepticatz jaketapper hated listening todayit tough jake regardless httpstcohwkndeskhc,-0.6444444444444445,negative
1634,MattDRoar,@RomanianKC @AmFil_B_man @JoeBiden But you are saying that the mortality rate from covid-19 was less then the flu based on estimates?,romaniankc amfilbman joebiden saying mortality rate covid le flu based estimate,0.0,Neutral
1635,Shaddow13,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1636,passionatefaith,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1637,ripkin,@AmieWohrer @JoeBiden you are retweeting Ian Miles Cheong?!  yikes lady.,amiewohrer joebiden retweeting ian mile cheong yikes lady,0.0,Neutral
1638,ItsAdele19,"RT @michaelcfeldman: Why yes, there is a @JoeBiden motorcycle parade in Allentown today.    #BikersforBiden https://t.co/sYsAtPBu6D",rt michaelcfeldman yes joebiden motorcycle parade allentown today bikersforbiden httpstcosysatpbud,-0.25,negative
1639,ahoock,"RT @WalshFreedom: I’m a conservative. I believe @realDonaldTrump is unfit. Therefore, I’m voting for the ONLY person who can beat Trump, @J…",rt walshfreedom conservative believe realdonaldtrump unfit therefore voting person beat trump j ,0.0,Neutral
1640,PurpleOwlProf,"RT @WalshFreedom: I’m a conservative. I believe @realDonaldTrump is unfit. Therefore, I’m voting for the ONLY person who can beat Trump, @J…",rt walshfreedom conservative believe realdonaldtrump unfit therefore voting person beat trump j ,0.0,Neutral
1641,BARBARABULL11,@Muttmere1 @BethRS62 @Goldylions @POTUS @JoeBiden Well we’d have to ask Beth first. If someone with a huge platform… https://t.co/sbgP6Mbhut,muttmere bethrs goldylions potus joebiden well ask beth first someone huge platform httpstcosbgpmbhut,0.32500000000000007,positive
1642,TTaesarang,"@banfoman72 @RikkeNerli @JoeBiden I know right? We're all dying to go over there, this girl want to leave paradise… https://t.co/lG5Ukh6bTE",banfoman rikkenerli joebiden know right dying go girl want leave paradise httpstcolgukhbte,0.2857142857142857,positive
1643,richgutierrez18,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1644,TNLiLi,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
1645,VicToensing,Nasty Democrat  #ChrisWallace criticized a real journalist @brithume for having “controversial view” re @JoeBiden b… https://t.co/ybKGHNSdQj,nasty democrat chriswallace criticized real journalist brithume controversial view joebiden b httpstcoybkghnsdqj,-0.08333333333333333,negative
1646,GarrahyTj,"RT @derrickvanorden: After doing a ‘virtual tour’ for @JoeBiden this week, @RepRonKind’s candidate said voters don’t deserve to know if he’…",rt derrickvanorden virtual tour joebiden week repronkind candidate said voter deserve know ,0.0,Neutral
1647,tejindersingh,RT @BrianKarem: Good morning. In the news: the Taliban endorses @realDonaldTrump while Scientific American endorses @JoeBiden ... wait. Wha…,rt briankarem good morning news taliban endorses realdonaldtrump scientific american endorses joebiden wait wha ,0.35,positive
1648,jimmiejo,@KamalaHarris @JoeBiden God said.  In the womb in new you.,kamalaharris joebiden god said womb new,0.13636363636363635,positive
1649,devlinanderson5,RT @BrianKarem: Good morning. In the news: the Taliban endorses @realDonaldTrump while Scientific American endorses @JoeBiden ... wait. Wha…,rt briankarem good morning news taliban endorses realdonaldtrump scientific american endorses joebiden wait wha ,0.35,positive
1650,CrockerLiz,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
1651,NYchamps27,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1652,steve20594431,RT @D_Blanchflower: Voted for the first time in Florida very easy requested my ballot it came I filled it out and mailed it and checked onl…,rt dblanchflower voted first time florida easy requested ballot came filled mailed checked onl ,0.36111111111111116,positive
1653,GiantEagleOne,@JoeBiden PLAN IS SHELVED IF HE WINS. Gang of progressives will dominate. https://t.co/mnZlzuAZ9k,joebiden plan shelved win gang progressive dominate httpstcomnzlzuazk,0.8,positive
1654,TumbyWallop,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1655,LindaVenuto3,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1656,pamiam622,"RT @rolandsmartin: The @JoeBiden @KamalaHarris camp should go HARD at Black folks on ads. Flood every network, website, radio. Buy up EVERY…",rt rolandsmartin joebiden kamalaharris camp go hard black folk ad flood every network website radio buy every ,-0.22916666666666669,negative
1657,DrumpfScooby,RT @mariashriver: This is good for my mental health knowing that this man @JoeBiden will soon be leading us all forward. He will turn down…,rt mariashriver good mental health knowing man joebiden soon leading u forward turn ,0.3,positive
1658,ReneeVoiceBrand,@tellallyour @Biden_Army @JoeBiden Leavenworth has closed circuit t.v. He can watch from inside his cell.,tellallyour bidenarmy joebiden leavenworth closed circuit tv watch inside cell,-0.1,negative
1659,BigFloppyHeart,@JoeBiden Watching Joes twitter is like voter suppression.  Makes no one want to vote ever.,joebiden watching joes twitter like voter suppression make one want vote ever,0.0,Neutral
1660,miriammeister,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1661,ChuckOnions,"@Death2Tyrants84 @sharingThrive4U @WalshFreedom @realDonaldTrump @JoeBiden I didn’t see 200,000 dead Americans from 2008-2016 🤷🏻‍♀️🤷🏻‍♀️",deathtyrants sharingthriveu walshfreedom realdonaldtrump joebiden see dead american ,-0.1,negative
1662,garciagerard320,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1663,byugirl32,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1664,CodeNameHellBoy,@GarlandSCOTUS  I've worked with @MorganStanley for 5 years and I've had to watch my work from 2007-2012 with Chris… https://t.co/d2YtV6F1U6,garlandscotus ive worked morganstanley year ive watch work chris httpstcodytvfu,0.0,Neutral
1665,BiaBernum,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1666,annieomiss,RT @AndrewFeinberg: Clip of @EricTrump telling people to Google @JoeBiden’s “house by the water” even though he doesn’t know what city it’s…,rt andrewfeinberg clip erictrump telling people google joebiden house water even though know city ,0.0,Neutral
1667,JBluehill,"@fred_guttenberg @joncoopertweets @JoeBiden That's 100% True We all know prevention is better than Cure  So, Presid… https://t.co/fH1Y4P9J4N",fredguttenberg joncoopertweets joebiden thats true know prevention better cure presid httpstcofhypjn,0.425,positive
1668,BroMetalorg,RT @fred_guttenberg: This rising COVID trend was both PREDICTABLE and PREVENTABLE.   This rising trend is the fault of this administration…,rt fredguttenberg rising covid trend predictable preventable rising trend fault administration ,-0.2,negative
1669,hermionesiamese,RT @charliekirk11: How many people does ANTIFA have to murder in cold blood before Democrats even acknowledge they exist &amp; they’re a proble…,rt charliekirk many people antifa murder cold blood democrat even acknowledge exist amp proble ,-0.04999999999999999,negative
1670,RAB88,"RT @KatrinaPierson: I don’t know about you, but I’m looking forward to @brikeilarcnn’s segment on @JoeBiden ‘s record on race. Here are som…",rt katrinapierson know looking forward brikeilarcnn segment joebiden record race som ,0.0,Neutral
1671,LydiaDa31835028,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1672,Acey2y2Fred,RT @TheOnlyBilko: @ekgoldberg @McKaylaRoseJ @JoeBiden No that's your Kool aid. Trump wanted all businesses reopened LONG AGO. Do you not re…,rt theonlybilko ekgoldberg mckaylarosej joebiden thats kool aid trump wanted business reopened long ago ,-0.05,negative
1673,susiehodel,"RT @WalshFreedom: I’m a conservative. I believe @realDonaldTrump is unfit. Therefore, I’m voting for the ONLY person who can beat Trump, @J…",rt walshfreedom conservative believe realdonaldtrump unfit therefore voting person beat trump j ,0.0,Neutral
1674,GaryBec61804127,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1675,Geohuffdc,"RT @julianzelizer: Just to be clear, conservatives are complaining that @JoeBiden won’t take a position on changing the size of SCOTUS—whic…",rt julianzelizer clear conservative complaining joebiden take position changing size scotus whic ,0.10000000000000002,positive
1676,dobetter4848,@french_feb @SoltisNancy @JoeBiden Thank you.,frenchfeb soltisnancy joebiden thank,0.0,Neutral
1677,luvisaconrad,RT @joncoopertweets: Thursday: More than 200 retired U.S. generals and admirals endorse @JoeBiden for president  Saturday: The Taliban endo…,rt joncoopertweets thursday retired u general admiral endorse joebiden president saturday taliban endo ,0.05000000000000002,positive
1678,GeraldineDoraz2,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1679,KaitaCHarris15,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1680,jimpsonseed,@JoeBiden Which is why I'm voting for Trump!,joebiden im voting trump,0.0,Neutral
1681,theoctopusjones,@jstepputtis @kayleighmcenany @JoeBiden Right? Makes it difficult when they cut the mic and splice 2 different audi… https://t.co/p4HQjgGFgA,jstepputtis kayleighmcenany joebiden right make difficult cut mic splice different audi httpstcophqjggfga,-0.07142857142857144,negative
1682,corneliajames25,"@JoeBiden @realDonaldTrump has been calling for states to open for months, the continues lockdowns are b/c of decis… https://t.co/guFlHDWQt5",joebiden realdonaldtrump calling state open month continues lockdown bc decis httpstcoguflhdwqt,0.0,Neutral
1683,catnip86,RT @Used_To_Be_GOP: Whoever is advising @JoeBiden on the SCOTUS question is doing him a disservice. This shouldn’t be that hard. “My record…,rt usedtobegop whoever advising joebiden scotus question disservice hard record ,-0.2916666666666667,negative
1684,BerlemontRenaud,RT @sandra_larson7: @JoeBiden My Dad's soybean field in North Dakota! https://t.co/46DRnxVIIX,rt sandralarson joebiden dad soybean field north dakota httpstcodrnxviix,0.0,Neutral
1685,theasianherald,#GretaThunberg promotes #JoeBiden in #USElection from #Sweden – She is ineligible to #vote in her country and that’… https://t.co/GqdmLSZeUn,gretathunberg promotes joebiden uselection sweden ineligible vote country httpstcogqdmlszeun,0.0,Neutral
1686,maheini,RT @PuestoLoco: @joncoopertweets @realDonaldTrump #JoeBiden should NOT debate Trump in person until he can have doctors review the results…,rt puestoloco joncoopertweets realdonaldtrump joebiden debate trump person doctor review result ,0.0,Neutral
1687,bobbythebank,"@JoshuaAHouston @JoeBiden I doubt it. Payroll tax? Sales tax? Common man!! If you want to be accurate, say federal… https://t.co/i5VstOnbF2",joshuaahouston joebiden doubt payroll tax sale tax common man want accurate say federal httpstcoivstonbf,0.050000000000000044,positive
1688,battey_mark,"@btw6993 @KamalaHarris @JoeBiden California is burning, you repugnant monster, because the criminal negligence of o… https://t.co/PeQruV3Dkn",btw kamalaharris joebiden california burning repugnant monster criminal negligence httpstcopeqruvdkn,-0.4,negative
1689,lee_deeda,@TrumpWarRoom Why don’t VOTERS have a right to know if ur going to pack the SCOTUS @JoeBiden ?  Voters are CITIZENS… https://t.co/esNFcwMZsf,trumpwarroom voter right know ur going pack scotus joebiden voter citizen httpstcoesnfcwmzsf,0.2857142857142857,positive
1690,kirsten37844253,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
1691,rafa63569118,@saphyre516 @fuckhead25 @BullowKnee @JoeBiden Iam the fool but will be no victim Iam not a follower of idiots unedu… https://t.co/ZF74ulqC8S,saphyre fuckhead bullowknee joebiden iam fool victim iam follower idiot unedu httpstcozfulqcs,-0.4375,negative
1692,EsqJoanwayne,"@alluralisa @KamalaHarris @JoeBiden ...try ""Listening,""",alluralisa kamalaharris joebiden try listening,0.0,Neutral
1693,brandk110,RT @BrianKarem: Good morning. In the news: the Taliban endorses @realDonaldTrump while Scientific American endorses @JoeBiden ... wait. Wha…,rt briankarem good morning news taliban endorses realdonaldtrump scientific american endorses joebiden wait wha ,0.35,positive
1694,annacabey1,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1695,crabbyresister,@VP  @PressSec @GOPconvention @DNC  @CDCgov   @JoeBiden  @DrBiden  @potus44  @HillaryClinton @realjameswoods… https://t.co/YUaYFT9gxp,vp presssec gopconvention dnc cdcgov joebiden drbiden potus hillaryclinton realjameswoods httpstcoyuayftgxp,0.0,Neutral
1696,MitchellMick1,@glennkirschner2 @JoeBiden Exactly. Call it trickle down democracy.,glennkirschner joebiden exactly call trickle democracy,0.25,positive
1697,Liz_resistor,RT @ScarletAvengers: Joe Biden for president Palm Beach Post endorsement ✅ trump’s hometown paper endorses #JoeBiden   Poor trump  He’s not…,rt scarletavengers joe biden president palm beach post endorsement trump hometown paper endorses joebiden poor trump ,-0.4,negative
1698,SparksMemphis,RT @joncoopertweets: Thursday: More than 200 retired U.S. generals and admirals endorse @JoeBiden for president  Saturday: The Taliban endo…,rt joncoopertweets thursday retired u general admiral endorse joebiden president saturday taliban endo ,0.05000000000000002,positive
1699,GrantsOnGames,@JoeBiden I believe in you.,joebiden believe,0.0,Neutral
1700,BRico1776,RT @DeAnna4Congress: That's because of YOUR party. Not Trump!,rt deannacongress thats party trump,0.0,Neutral
1701,bhenochs,"RT @WalshFreedom: I’m a conservative. I believe @realDonaldTrump is unfit. Therefore, I’m voting for the ONLY person who can beat Trump, @J…",rt walshfreedom conservative believe realdonaldtrump unfit therefore voting person beat trump j ,0.0,Neutral
1702,mlivorsi22,@KamalaHarris @JoeBiden What’s awesome is the campaign advertisement made me dislike her even more. She is the abso… https://t.co/Hzqe8V8IDR,kamalaharris joebiden awesome campaign advertisement made dislike even abso httpstcohzqevidr,1.0,positive
1703,invierno57,RT @TeamJoe: We need leadership in this moment of crisis.  We need @JoeBiden and @KamalaHarris.,rt teamjoe need leadership moment crisis need joebiden kamalaharris,0.0,Neutral
1704,mbrutus7,"RT @TheLeoTerrell: Good Sunday: @JoeBiden refusal to answer the question about #courtpacking should tell you he plans to ""PACK THE COURT""…",rt theleoterrell good sunday joebiden refusal answer question courtpacking tell plan pack court ,0.7,positive
1705,krishna95649730,"@KamalaHarris @JoeBiden the lady with only Indian blood .... i repeat my sentence ""only with Indian blood""",kamalaharris joebiden lady indian blood repeat sentence indian blood,0.0,Neutral
1706,ohiovoter55,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
1707,BuckaRubby,"RT @michaelcfeldman: Why yes, there is a @JoeBiden motorcycle parade in Allentown today.    #BikersforBiden https://t.co/sYsAtPBu6D",rt michaelcfeldman yes joebiden motorcycle parade allentown today bikersforbiden httpstcosysatpbud,-0.25,negative
1708,FloridaForBiden,🚨Endorsement Alert🚨 Climate activist @GretaThunberg urges supporters to vote Biden! Whether you supported @JoeBiden… https://t.co/4VYO8H0oVw, endorsement alert climate activist gretathunberg urge supporter vote biden whether supported joebiden httpstcovyohovw,0.0,Neutral
1709,Bbones78840638,@RealJamesWoods It’s sooo obvious @JoeBiden is a trained seal-especially on that question. I’m waiting for his trai… https://t.co/3Rui5NK6xN,realjameswoods sooo obvious joebiden trained sealespecially question waiting trai httpstcoruinkxn,0.0,Neutral
1710,lschwimmer,RT @JohnKasich: This would be a good time for @JoeBiden to show that he will put unity of country ahead of partisan gain.,rt johnkasich would good time joebiden show put unity country ahead partisan gain,0.7,positive
1711,NotaKarenJustKa,RT @TruthsOverTrump: It’s time we come home to the America we know &amp; love. It’s time we #BuildBackBetter with @JoeBiden and @KamalaHarris…,rt truthsovertrump time come home america know amp love time buildbackbetter joebiden kamalaharris ,0.5,positive
1712,keatdog,@JoeBiden so treat like family can you please get me 3 million plez oh yeah and a job for 150k a month or at least… https://t.co/XxFpala7OD,joebiden treat like family please get million plez oh yeah job k month least httpstcoxxfpalaod,-0.3,negative
1713,JenniferErinD,@MrDucks16 @melly_momma @NBCNews @JoeBiden @realDonaldTrump I will later. But you aren’t addressing the presidents’… https://t.co/KiqdopTcMm,mrducks mellymomma nbcnews joebiden realdonaldtrump later addressing president httpstcokiqdoptcmm,0.0,Neutral
1714,JustAskJake,@JoeBiden Thank goodness we have one.,joebiden thank goodness one,0.0,Neutral
1715,robertjhawke,@charliekirk11 @CitizenErin @JoeBiden How many before the Judicial Branch does?,charliekirk citizenerin joebiden many judicial branch,0.5,positive
1716,TdempseyJr,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
1717,windblownearth,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1718,SoapView,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1719,cjs3872,"@fred_guttenberg @JoeBiden And keep in mind that there were more than 50,000 new cases reported yesterday (50,876,… https://t.co/W71G4f9A1L",fredguttenberg joebiden keep mind new case reported yesterday httpstcowgfal,0.13636363636363635,positive
1720,GeraldineDoraz2,"RT @JoeBiden: Let’s go vote, America.  https://t.co/eoxT07d7QB https://t.co/Nso0pXH7ER",rt joebiden let go vote america httpstcoeoxtdqb httpstconsopxher,0.0,Neutral
1721,rafo2,"RT @BernardKerik: I’m listening to @JoeBiden ramble about the slowed economic recovery, but he fails to tell the American people that it’s…",rt bernardkerik listening joebiden ramble slowed economic recovery fails tell american people ,-0.09999999999999999,negative
1722,Dano863,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
1723,pollsstar,"RT @moran_caleb: WATCH📺: @JoeBiden swings through Erie, PA https://t.co/BvqwvCzgeo",rt morancaleb watch joebiden swing erie pa httpstcobvqwvczgeo,0.0,Neutral
1724,PowderMatt,RT @paddenguymurphy: We just got our ballots in Montana! Excited and proud to vote for @raphgraybill @GovernorBullock @CooneyforMT @William…,rt paddenguymurphy got ballot montana excited proud vote raphgraybill governorbullock cooneyformt william ,0.5875,positive
1725,Traesta50,@CharleneforAZ @JoeBiden @KamalaHarris Home and safe. #VoteBlueToSaveAmerica  #BidenHarrisLandslide2020,charleneforaz joebiden kamalaharris home safe votebluetosaveamerica bidenharrislandslide,0.5,positive
1726,bannerite,RT @fred_guttenberg: This rising COVID trend was both PREDICTABLE and PREVENTABLE.   This rising trend is the fault of this administration…,rt fredguttenberg rising covid trend predictable preventable rising trend fault administration ,-0.2,negative
1727,Jaxm53,@JudithCShields @sharp4flat7 @DarkGoron @GadSaad @JoeBiden Still missing the part where that’s not playing by the rules.,judithcshields sharpflat darkgoron gadsaad joebiden still missing part playing rule,-0.2,negative
1728,AnthonyJoyner44,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
1729,BjCjoey,@melissaak15 @KamalaHarris @JoeBiden #HarrisSmirk was far from elegant.,melissaak kamalaharris joebiden harrissmirk far elegant,0.3,positive
