,user,text,cleaned_text,Sentiment_Polarity,Expression Label
1533,SiempreLaurenn,"RT @TonyMichael: So, #DonaldTrump’s closest allies include:  - The Taliban - Dictator Vladimir Putin - Dictator Kim Jong-Un  His worst enem…",rt tonymichael donaldtrump closest ally include taliban dictator vladimir putin dictator kim jongun worst enem ,-1.0,negative
1534,EasyMeasuremen1,"Where is the USA? Where are the American? In my younger days, they were looking at the world. But now they are look… https://t.co/bp2OostMjx",usa american younger day looking world look httpstcobpoostmjx,0.0,Neutral
1535,spiritwildchild,"RT @BetteMidler: THANK GOD!  We won't have to listen to the bag of hot, incessant wind that is #DonaldTrump as he interrupts a serious cand…",rt bettemidler thank god wont listen bag hot incessant wind donaldtrump interrupt serious cand ,-0.04166666666666666,negative
1536,mikechain,https://t.co/AShLANKwFa: Simpleton speaks. @realDonaldTrump @seanhannity @TuckerCarlson @RushLimbaughEIB  @LouDobbs… https://t.co/3cpa9iWUP6,httpstcoashlankwfa simpleton speaks realdonaldtrump seanhannity tuckercarlson rushlimbaugheib loudobbs httpstcocpaiwup,0.0,Neutral
1537,GrantWrathall,"#DonaldTrump . Maybe why he is desperate to stay ""President"". Loosing that term loosely. https://t.co/WPMHbdO5Xx",donaldtrump maybe desperate stay president loosing term loosely httpstcowpmhbdoxx,-0.3384615384615385,negative
1538,TiknisArts,The Taliban -- THE TALIBAN -- just endorsed #DonaldTrump.  #onlythebestpeople https://t.co/7ChC8Eik27,taliban taliban endorsed donaldtrump onlythebestpeople httpstcochceik,0.0,Neutral
1539,carrerapulse,RT @Eric_Ericeira: The midget rather spends time bashing #DonaldTrump than cutting all-time high crime in The City.  Now he's turning Londo…,rt ericericeira midget rather spends time bashing donaldtrump cutting alltime high crime city he turning londo ,-0.21999999999999997,negative
1540,GingerMatson,"RT @LaverriereToby: #DONALDTRUMP GOOD LUCK MR. PRESIDENT,  I TRIED AND SO DID EVERYONE ELSE. I THOUGHT YOU WOULD WIN. I WAS WRONG. GOOD LUC…",rt laverrieretoby donaldtrump good luck mr president tried everyone else thought would win wrong good luc ,0.425,positive
1541,rminton,RT @Eric_Ericeira: The midget rather spends time bashing #DonaldTrump than cutting all-time high crime in The City.  Now he's turning Londo…,rt ericericeira midget rather spends time bashing donaldtrump cutting alltime high crime city he turning londo ,-0.21999999999999997,negative
1542,SteveGonzalez_,@SBAJovita @DonaldJTrumpJr @realDonaldTrump Best President ever! My Puerto Rican family and I will be voting for… https://t.co/yycY1bAvQp,sbajovita donaldjtrumpjr realdonaldtrump best president ever puerto rican family voting httpstcoyycybavqp,1.0,positive
1543,VrugePost,Biden blasted trump against mail in ballots . #BidenHarrisToSaveAmerica #Biden #BidensUnitingUS #TrumpLied200KDied… https://t.co/HD1tkbAIdp,biden blasted trump mail ballot bidenharristosaveamerica biden bidensunitingus trumpliedkdied httpstcohdtkbaidp,-0.6,negative
1544,carly_hutchens,RT @UptightVegan: @#DonaldTrump We the people need help NOW Mr. President! You are the commander and chief. They won’t agree on any stimulu…,rt uptightvegan donaldtrump people need help mr president commander chief agree stimulu ,0.0,Neutral
1545,CPS6,"RT @_Michelangelo__: #DonaldTrump last days as President are starting to resemble Al Capone’s last days: “Delusional, sick, broke and demen…",rt michelangelo donaldtrump last day president starting resemble al capone last day delusional sick broke demen ,-0.17857142857142858,negative
1546,AlexLongblade,No description is needed.  #DonaldTrump #Trump #TrumpIsADick https://t.co/4Asy6MO5lZ,description needed donaldtrump trump trumpisadick httpstcoasymolz,0.0,Neutral
1547,loganbanner,I hear #AlQaeda and #ISIS might come on board in endorsing #trump but they waiting  to see what #alShabab will do f… https://t.co/lIsAoPW1iL,hear alqaeda isi might come board endorsing trump waiting see alshabab f httpstcolisaopwil,0.0,Neutral
1548,Teresa18001865,RT @UptightVegan: @#DonaldTrump We the people need help NOW Mr. President! You are the commander and chief. They won’t agree on any stimulu…,rt uptightvegan donaldtrump people need help mr president commander chief agree stimulu ,0.0,Neutral
1549,Teresa18001865,RT @emilykangas2: It’s time to just please do an executive order for stimulus checks!! We deserve more then $1200!! How about #mittromney $…,rt emilykangas time please executive order stimulus check deserve mittromney ,0.0,Neutral
1550,Stephani_Hanson,"RT @BrookesTimes: My cartoon Friday @TheTimes. 2020 remake of the 1958 horror movie, The Fly. #DonaldTrump #COVID19 #mikepencefly https://t…",rt brookestimes cartoon friday thetimes remake horror movie fly donaldtrump covid mikepencefly httpst ,0.8,positive
1551,madlew2020,being black means you support #DonaldTrump ! stop believing the left wing antifa bullshit trump loves us blacks! #trump2020,black mean support donaldtrump stop believing left wing antifa bullshit trump love u black trump,-0.029166666666666657,negative
1552,MikeLongCounty,"I don't care who you support for president, this is funny.  #POTUS #Trump2020LandslideVictory #DonaldTrump… https://t.co/JgZsmIZsp5",dont care support president funny potus trumplandslidevictory donaldtrump httpstcojgzsmizsp,0.25,positive
1553,JonHutchinson13,@onelorenzo @Alyssa_Milano And vote we will... #Trump2020LandslideVictory #DonaldTrump https://t.co/v9QUzAlQFw,onelorenzo alyssamilano vote trumplandslidevictory donaldtrump httpstcovquzalqfw,0.0,Neutral
1554,gigimorgan15,"RT @Whippenz: ★⚌🇺🇸⚌★⚌🇺🇸 ⚌★ Be Part Of The First 3 Million  #DonaldTrump Has Brought Us To The Brink Of Nuclear War, Obstructed Justice, And…",rt whippenz part first million donaldtrump brought u brink nuclear war obstructed justice ,0.25,positive
1555,4allJusticenow,"#DonaldTrump has met his snatch, PammyD! https://t.co/EFoMlt45v2",donaldtrump met snatch pammyd httpstcoefomltv,0.0,Neutral
1556,TimesFy,"RT @ndtv: ""I Am Feeling Great,"" Trump At First Public Event Since Covid Diagnosis https://t.co/levgMorkwi  #DonaldTrump https://t.co/PqAnxt…",rt ndtv feeling great trump first public event since covid diagnosis httpstcolevgmorkwi donaldtrump httpstcopqanxt ,0.35000000000000003,positive
1557,Develop43100660,RT @rustamov_rufat: Bombing of Gandja now a lot casualities and fatalities.  #armeniaviolateceasefire #armeniabrokeceasefire #Ganja #dontbe…,rt rustamovrufat bombing gandja lot casualities fatality armeniaviolateceasefire armeniabrokeceasefire ganja dontbe ,0.0,Neutral
1558,dpriyankapatil,"RT @VINVICORP: Donald Trump steel tariffs bring job losses to swing state Michigan  Four years later, Great Lakes Works has shut down steel…",rt vinvicorp donald trump steel tariff bring job loss swing state michigan four year later great lake work shut steel ,0.4,positive
1559,grimzer2,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
1560,dkamac1,"RT @dailysoundnfury: You can make all the plans you want, but if they're stupid plans, you aren't going to win. #DonaldTrump  #Politics'202…",rt dailysoundnfury make plan want theyre stupid plan arent going win donaldtrump politics ,5.551115123125783e-17,positive
1561,santoshkhasa,"RT @ZeeNewsEnglish: Love you all, says #DonaldTrump in his first public appearance after testing #COVID19 positive  https://t.co/umHRCjDExp",rt zeenewsenglish love say donaldtrump first public appearance testing covid positive httpstcoumhrcjdexp,0.24431818181818182,positive
1562,AyanPillai,This proves that how much we were right in supporting #DonaldTrump. The one of the biggest scams of 21st century is… https://t.co/fx1VPCVkPm,prof much right supporting donaldtrump one biggest scam st century httpstcofxvpcvkpm,0.26785714285714285,positive
1563,DeepakK40495575,RT @txbiomed: Scientists win the #NobelPrize for discovering #HepatitisC and a monoclonal cocktail still in clinical testing is given to Pr…,rt txbiomed scientist win nobelprize discovering hepatitisc monoclonal cocktail still clinical testing given pr ,0.8,positive
1564,vanessa47523203,RT @RitaManzueta: @#DonaldTrump Do an EXECUTIVE ORDER don’t listen to @#Pelosi on STIMULUS she is setting you up!!! DON’T GIVE IN TO WHAT S…,rt ritamanzueta donaldtrump executive order listen pelosi stimulus setting give ,0.0,Neutral
1565,ekestler,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
1566,althunyan_fahad,RT @innovator_01: Chill xD  #Trump #DonaldTrump #bbrightvc #MAP_OF_THE_SOUL_ONE #RCBvsCSK #NikkiTamboli #twitch #LuvitySelcaDay #bgtfinal h…,rt innovator chill xd trump donaldtrump bbrightvc mapofthesoulone rcbvscsk nikkitamboli twitch luvityselcaday bgtfinal h ,0.0,Neutral
1567,dailysoundnfury,"You can make all the plans you want, but if they're stupid plans, you aren't going to win. #DonaldTrump  #Politics'… https://t.co/9LK8oiYB8Z",make plan want theyre stupid plan arent going win donaldtrump politics httpstcolkoiybz,5.551115123125783e-17,positive
1568,PolitiZoom,"You can make all the plans you want, but if they're stupid plans, you aren't going to win. #DonaldTrump  #Politics'… https://t.co/GwG6VgUbLT",make plan want theyre stupid plan arent going win donaldtrump politics httpstcogwgvgublt,5.551115123125783e-17,positive
1569,xxprince19,RT @xxprince19: President Election for 2020 who are you voting for this year!  #VicePresidentialDebate #VPDebate #PresidentialDebate #Donal…,rt xxprince president election voting year vicepresidentialdebate vpdebate presidentialdebate donal ,0.0,Neutral
1570,IToldYouSo13,@PalmerReport History will not be kind to John Bolton because of his involvement with #CambridgeAnalytica in helpin… https://t.co/xqDZampZJM,palmerreport history kind john bolton involvement cambridgeanalytica helpin httpstcoxqdzampzjm,0.6,positive
1571,nicoftime36,RT @_Michelangelo__: 😂😂 OMG this is the best thing I’ve seen in years!  The leadership and clear communication of #BarackObama versus the c…,rt michelangelo omg best thing seen year leadership clear communication barackobama versus c ,0.55,positive
1572,tootsiewarholNY,I was interviewed in #timessquare about @realDonaldTrump by the famous @BatmanTimesSq #StopTrump #StopTrumpsTerror… https://t.co/hhz98ng8vX,interviewed timessquare realdonaldtrump famous batmantimessq stoptrump stoptrumpsterror httpstcohhzngvx,0.5,positive
1573,SrGregoryVrij,"Yo @AmbJohnBolton, you do realize that a write-in candidate with zero chance of winning this presidential election… https://t.co/9HvIy1t86x",yo ambjohnbolton realize writein candidate zero chance winning presidential election httpstcohviytx,0.5,positive
1574,Cynt390524,"RT @prayerfeathers: @realDonaldTrump #CoronaPalooza coming to Sanford, FL. Come one, come all, sacrifice your life for  #DonaldTrump https:…",rt prayerfeathers realdonaldtrump coronapalooza coming sanford fl come one come sacrifice life donaldtrump http ,0.0,Neutral
1575,vanessa47523203,RT @LaverriereToby: #DONALDTRUMP #STEVEMNUCHIN #MARKMEADOWS YOU DON'T HAVE ANY TIME!!! THINGS ARE NOT WELL!!! LARRY KUDLOW IS TELLING YOU L…,rt laverrieretoby donaldtrump stevemnuchin markmeadows dont time thing well larry kudlow telling l ,0.0,Neutral
1576,TonyMichael,"So, #DonaldTrump’s closest allies include:  - The Taliban - Dictator Vladimir Putin - Dictator Kim Jong-Un  His wor… https://t.co/4jaytvWi0Z",donaldtrump closest ally include taliban dictator vladimir putin dictator kim jongun wor httpstcojaytvwiz,0.0,Neutral
1577,BidenFrom,Lmao..that's where the fly came from!! #KamalaHarris #JoeBiden #DonaldTrump #Debate2020 https://t.co/IWk3MCq7ir,lmaothats fly came kamalaharris joebiden donaldtrump debate httpstcoiwkmcqir,0.8,positive
1578,dashingclaire,"#DonaldTrump tab for MAGA rallies jumps to $1.8 million as 14 cities say president HASN'T paid police bills, report… https://t.co/TO5ncJhm72",donaldtrump tab maga rally jump million city say president hasnt paid police bill report httpstcotoncjhm,0.0,Neutral
1579,ZeeNewsEnglish,"Love you all, says #DonaldTrump in his first public appearance after testing #COVID19 positive  https://t.co/umHRCjDExp",love say donaldtrump first public appearance testing covid positive httpstcoumhrcjdexp,0.24431818181818182,positive
1580,patrickmcdona10,RT @ForeverRiques: Really hurts me to the core that #BorisJohnson &amp; #DonaldTrump were ever elected! We dont need anymore proof of what the…,rt foreverriques really hurt core borisjohnson amp donaldtrump ever elected dont need anymore proof ,0.2,positive
1581,shemnr,#donaldtrump FINALLY! More Stimulus $1.8T &amp; MITCH BLOCKED IT!! | SECOND STIMULUS CHEC... https://t.co/SYviXMl5ET via @YouTube,donaldtrump finally stimulus amp mitch blocked second stimulus chec httpstcosyvixmlet via youtube,0.0,Neutral
1582,ReporterPhoenix,"RT @Whippenz: ★⚌🇺🇸⚌★⚌🇺🇸 ⚌★ Be Part Of The First 3 Million  #DonaldTrump Has Brought Us To The Brink Of Nuclear War, Obstructed Justice, And…",rt whippenz part first million donaldtrump brought u brink nuclear war obstructed justice ,0.25,positive
1583,david47082804,#armenia bombed #Azerbaijani 2nd biggest city after ceasefire! #StopArmenianTerror  #MikePompeo #NancyPelosi… https://t.co/AnpDKrhhof,armenia bombed azerbaijani nd biggest city ceasefire stoparmenianterror mikepompeo nancypelosi httpstcoanpdkrhhof,0.0,Neutral
1584,TRedBooth,RT @andre_carrilho: The Emperor has Covid-19 - #editorial #cartoon @dntwit . #covid_19 #coronavirus #cartooningforsolidarity #cartooningfor…,rt andrecarrilho emperor covid editorial cartoon dntwit covid coronavirus cartooningforsolidarity cartooningfor ,0.0,Neutral
1585,JoelGardenier,RT @LeslieMarshall: The Taliban is endorsing #DonaldTrump  If that doesn't get you to #VoteBlue Im not sure what will..... #TalibanForTrump,rt lesliemarshall taliban endorsing donaldtrump doesnt get voteblue im sure talibanfortrump,0.5,positive
1586,rollusmc,RT @DempseyODwyer: It took the #NewEnglandJournalOfMedicine over two hundred years and #DonaldTrump to break its silence on politics. 😒  I…,rt dempseyodwyer took newenglandjournalofmedicine two hundred year donaldtrump break silence politics ,0.0,Neutral
1587,IToldYouSo13,@PalmerReport John Bolton never testified on the impeachment trial of #DonaldTrump because of his involvement with… https://t.co/tH9vYOXgwT,palmerreport john bolton never testified impeachment trial donaldtrump involvement httpstcothvyoxgwt,0.0,Neutral
1588,LewisTromp,I have a feeling @realDonaldTrump is forcing some military doctor somewhere to keep the steroids coming.… https://t.co/8tJU6pkdWx,feeling realdonaldtrump forcing military doctor somewhere keep steroid coming httpstcotjupkdwx,-0.1,negative
1589,rustamov_rufat,Bombing of Gandja now a lot casualities and fatalities.  #armeniaviolateceasefire #armeniabrokeceasefire #Ganja… https://t.co/fdXLN3adHu,bombing gandja lot casualities fatality armeniaviolateceasefire armeniabrokeceasefire ganja httpstcofdxlnadhu,0.0,Neutral
1590,EizurRogan,"@realDonaldTrump DonaldTrump is a PUPPET of the SCHUTZSTAFFEL(SS) like crazy Joseph Goebbels, Hermann &amp; Himmler. Tr… https://t.co/ox8OgIMS60",realdonaldtrump donaldtrump puppet schutzstaffel like crazy joseph goebbels hermann amp himmler tr httpstcooxogims,-0.6,negative
1591,BrianABell1980,Getting my son ready for a bath and you start seeing #DonaldTrump in bath toys..  somethings not right. https://t.co/J84yv5jG8q,getting son ready bath start seeing donaldtrump bath toy somethings right httpstcojyvjgq,0.24285714285714285,positive
1592,innovator_01,Chill xD  #Trump #DonaldTrump #bbrightvc #MAP_OF_THE_SOUL_ONE #RCBvsCSK #NikkiTamboli #twitch #LuvitySelcaDay… https://t.co/jrgKXlAizQ,chill xd trump donaldtrump bbrightvc mapofthesoulone rcbvscsk nikkitamboli twitch luvityselcaday httpstcojrgkxlaizq,0.0,Neutral
1593,MImproxyble,RT @ajsfounded71: Leaked photo of @realDonaldTrump  in hospital TODAY #COVID__19 #DonaldTrump #TrumpCovid #rightwingdickheads #TrumpIsALose…,rt ajsfounded leaked photo realdonaldtrump hospital today covid donaldtrump trumpcovid rightwingdickheads trumpisalose ,0.0,Neutral
1594,NaijaKiwiJen,"RT @wirelesshogan: Our campaign for #AllThePeople is listening to voices of #Millennials, #GenZ &amp; #BIPOC who are protesting for systemic ch…",rt wirelesshogan campaign allthepeople listening voice millennials genz amp bipoc protesting systemic ch ,0.0,Neutral
1595,Octavia_at_Ogle,RT @LaverriereToby: #DONALDTRUMP #STEVEMNUCHIN #MARKMEADOWS YOU DON'T HAVE ANY TIME!!! THINGS ARE NOT WELL!!! LARRY KUDLOW IS TELLING YOU L…,rt laverrieretoby donaldtrump stevemnuchin markmeadows dont time thing well larry kudlow telling l ,0.0,Neutral
1596,HamishScotBear,#Comedy #ComedyVideos #DonaldTrump #Facebook #Funny #Laugh #Lol #Meerkat #Plush #Russia #Scandal  EXCLUSIVE PROOF r… https://t.co/mxGymmjgjl,comedy comedyvideos donaldtrump facebook funny laugh lol meerkat plush russia scandal exclusive proof r httpstcomxgymmjgjl,0.45,positive
1597,Rajneehs3,RT @LetsUnlockUs: Step to Grow !  #WWERaw #YouTube #USA #UnitetofightCorona #IPL2020 #PS5  #Armenia #Dhoni #gold #LaxmmiBomb #XiaoZhan #Big…,rt letsunlockus step grow wweraw youtube usa unitetofightcorona ipl p armenia dhoni gold laxmmibomb xiaozhan big ,0.0,Neutral
1598,zwebshow,#JaneFonda @Janefonda  #Commie piece of 💩 has in her infinite wisdom decided to climb aboard the #TrumpTrain She en… https://t.co/AtSEwZKeZj,janefonda janefonda commie piece infinite wisdom decided climb aboard trumptrain en httpstcoatsewzkezj,0.0,Neutral
1599,Rajneehs3,RT @LetsUnlockUs: People who Love Music Are my favourite!  #WWERaw #YouTube #USA #UnitetofightCorona #IPL2020 #PS5  #Armenia #Dhoni #gold #…,rt letsunlockus people love music favourite wweraw youtube usa unitetofightcorona ipl p armenia dhoni gold ,0.5,positive
1600,funmandavem,RT @Paula_White: Join us Sunday Oct 11th 5p.m. ET at https://t.co/PbMg3kLmKb as we pray for our nation and our president @realDonaldTrump!…,rt paulawhite join u sunday oct th pm et httpstcopbmgklmkb pray nation president realdonaldtrump ,0.0,Neutral
1601,chrissull11,@realDonaldTrump Ever thought that realdonaldtrump (the description another huge irony) should be fake.donaldtrump.… https://t.co/ChdDkIXxwo,realdonaldtrump ever thought realdonaldtrump description another huge irony fakedonaldtrump httpstcochddkixxwo,0.4000000000000001,positive
1602,CWalek,"RT @BetteMidler: THANK GOD!  We won't have to listen to the bag of hot, incessant wind that is #DonaldTrump as he interrupts a serious cand…",rt bettemidler thank god wont listen bag hot incessant wind donaldtrump interrupt serious cand ,-0.04166666666666666,negative
1603,yamzazaskam,RT @LeslieMarshall: The Taliban is endorsing #DonaldTrump  If that doesn't get you to #VoteBlue Im not sure what will..... #TalibanForTrump…,rt lesliemarshall taliban endorsing donaldtrump doesnt get voteblue im sure talibanfortrump ,0.5,positive
1604,jewelryby_jenni,RT @LeslieMarshall: The Taliban is endorsing #DonaldTrump  If that doesn't get you to #VoteBlue Im not sure what will..... #TalibanForTrump,rt lesliemarshall taliban endorsing donaldtrump doesnt get voteblue im sure talibanfortrump,0.5,positive
1605,pankaj1012k,"RT @ndtv: ""I Am Feeling Great,"" Trump At First Public Event Since Covid Diagnosis https://t.co/levgMorkwi  #DonaldTrump https://t.co/PqAnxt…",rt ndtv feeling great trump first public event since covid diagnosis httpstcolevgmorkwi donaldtrump httpstcopqanxt ,0.35000000000000003,positive
1606,DUANEALLEN,Blexit Crowd Chants 'We Love You' At President Trump&amp;#8230;He Responds https://t.co/6IkgMeT8rh #2020 #2020Election… https://t.co/iqFcUinwgT,blexit crowd chant love president trumpamphe responds httpstcoikgmetrh election httpstcoiqfcuinwgt,0.5,positive
1607,TekVahana,RT @itsJohnWalsh: #DonaldTrump violated the #HatchAct again with his first appearance since his #covid diagnosis... He also would like to t…,rt itsjohnwalsh donaldtrump violated hatchact first appearance since covid diagnosis also would like ,0.25,positive
1608,Meidas2020Mams,@funder #BidenWillCrushCovid &amp; donaldtRump,funder bidenwillcrushcovid amp donaldtrump,0.0,Neutral
1609,AbbieFl50021925,RT @GettyImagesNews: President #DonaldTrump holds notes while speaking to the media before departing the White House for Texas 📷: Mark Wils…,rt gettyimagesnews president donaldtrump hold note speaking medium departing white house texas mark wils ,0.0,Neutral
1610,RuthvenPhilip,RT @the_lowse: The Taliban endorsed Trump. Next on the list for him is good old ISIS I guess. Shame the Baader-Meinhoff Brigade or Black Se…,rt thelowse taliban endorsed trump next list good old isi guess shame baadermeinhoff brigade black se ,0.15833333333333333,positive
1611,Laner18348281,@real_defender @realDonaldTrump @FloridaChiefs Remember Helsinki. I will Never forget. Real America understands the… https://t.co/aGC6dr44mW,realdefender realdonaldtrump floridachiefs remember helsinki never forget real america understands httpstcoagcdrmw,0.2,positive
1612,ajsfounded71,Leaked photo of @realDonaldTrump  in hospital TODAY #COVID__19 #DonaldTrump #TrumpCovid #rightwingdickheads… https://t.co/omBZpoICb3,leaked photo realdonaldtrump hospital today covid donaldtrump trumpcovid rightwingdickheads httpstcoombzpoicb,0.0,Neutral
1613,ZenithUpwards,So...he's not negative? #Trump #realDonaldTrump #DonaldTrump #COVID19 #Coronavirus #Pandemic #GOP #Republicans #MAGA #Conservatives,sohes negative trump realdonaldtrump donaldtrump covid coronavirus pandemic gop republican maga conservative,-0.3,negative
1614,bceejz,How convenient that #DonaldTrump is cleared by his doctor. Who is he trying to kidd? Trump is so full of s**t. I ca… https://t.co/x2TfHUh2Js,convenient donaldtrump cleared doctor trying kidd trump full st ca httpstcoxtfhuhjs,0.35,positive
1615,CbWobblers,"#DonaldTrump You are a laughing stock,the virus that you have and said was the Democrats new hoax is running rampan… https://t.co/oNXssU6PFo",donaldtrump laughing stockthe virus said democrat new hoax running rampan httpstcoonxssupfo,0.13636363636363635,positive
1616,LeslieMarshall,The Taliban is endorsing #DonaldTrump  If that doesn't get you to #VoteBlue Im not sure what will.....… https://t.co/7NF643dd5J,taliban endorsing donaldtrump doesnt get voteblue im sure httpstconfddj,0.5,positive
1617,cindermis,RT @xxUncleMonkeyxx: It really is this simple.  @JoeBiden is an imperfect man?  #DonaldTrump is unacceptable.  https://t.co/qRTlFGr5K5,rt xxunclemonkeyxx really simple joebiden imperfect man donaldtrump unacceptable httpstcoqrtlfgrk,0.0,Neutral
1618,CantWhipARabbit,I don’t think they sell underoos that big but I might been wrong #donaldtrump https://t.co/AYa41vCkk2 #election2020!,think sell underoos big might wrong donaldtrump httpstcoayavckk election,-0.25,negative
1619,sandraxmoalla,RT @itsJohnWalsh: #DonaldTrump violated the #HatchAct again with his first appearance since his #covid diagnosis... He also would like to t…,rt itsjohnwalsh donaldtrump violated hatchact first appearance since covid diagnosis also would like ,0.25,positive
1620,BrendaDoughty3,"RT @LaverriereToby: #PURPLEPOWER #LALATE #DONALDTRUMP MR. TRUMP,  YOU HAVE HAD THE POWER TO DO THIS MONTHS AGO, BUT YOU WOULD NOT LOOK AT T…",rt laverrieretoby purplepower lalate donaldtrump mr trump power month ago would look ,0.0,Neutral
1621,the_lowse,The Taliban endorsed Trump. Next on the list for him is good old ISIS I guess. Shame the Baader-Meinhoff Brigade or… https://t.co/7dZredKTX9,taliban endorsed trump next list good old isi guess shame baadermeinhoff brigade httpstcodzredktx,0.26666666666666666,positive
1622,world_news_eng,"RT @ndtv: ""I Am Feeling Great,"" Trump At First Public Event Since Covid Diagnosis https://t.co/levgMorkwi  #DonaldTrump https://t.co/PqAnxt…",rt ndtv feeling great trump first public event since covid diagnosis httpstcolevgmorkwi donaldtrump httpstcopqanxt ,0.35000000000000003,positive
1623,fred_n7mhs,#DOJ should throw the Book at #NancyPelosi for violating #HIPAA regarding #DonaldTrump ‘s medical information. https://t.co/rGiG4hTLAC,doj throw book nancypelosi violating hipaa regarding donaldtrump medical information httpstcorgightlac,0.0,Neutral
1624,DonaldC00448251,@Deveney_Dr @realDonaldTrump I can't understand why anyone with half a brain would support Donald Trump. But then a… https://t.co/USbxhPrYTf,deveneydr realdonaldtrump cant understand anyone half brain would support donald trump httpstcousbxhprytf,-0.16666666666666666,negative
1625,Christo45046444,RT @BennettCartoons: 10/11/2020- The Bookmark #TheTrumpEra #Trump #DonaldTrump #PresidentTrump #The45thPresident #LastChapter #TheEnd #TheW…,rt bennettcartoons bookmark thetrumpera trump donaldtrump presidenttrump thethpresident lastchapter theend thew ,0.0,Neutral
1626,zwebshow,When you don't have a #socialmedia account but you still want people to receive your message about supporting… https://t.co/ng3yF8enJ5,dont socialmedia account still want people receive message supporting httpstcongyfenj,0.25,positive
1627,ndtv,"""I Am Feeling Great,"" Trump At First Public Event Since Covid Diagnosis https://t.co/levgMorkwi  #DonaldTrump https://t.co/PqAnxtiw2W",feeling great trump first public event since covid diagnosis httpstcolevgmorkwi donaldtrump httpstcopqanxtiww,0.35000000000000003,positive
1628,jinjinnyc,@DonaldTrump Explain this: https://t.co/giziHiMpkE,donaldtrump explain httpstcogizihimpke,0.0,Neutral
1629,KrlozRuben,@blakehounshell He needed to say “with #DonaldTrump fucking up the election.”,blakehounshell needed say donaldtrump fucking election ,-0.6,negative
1630,E_A_Blair_1984,"Another one of those ""good people"" #DonaldTrump always talks about. https://t.co/qU1W9NiZaB",another one good people donaldtrump always talk httpstcoquwnizab,0.7,positive
1631,Laner18348281,@wildgirls6 @FloridaChiefs Amazing that professionals such as this would prostitute themselves like this. How could… https://t.co/3EK46dLt9V,wildgirls floridachiefs amazing professional would prostitute like could httpstcoekdltv,0.35000000000000003,positive
1632,_Michelangelo__,"#DonaldTrump last days as President are starting to resemble Al Capone’s last days: “Delusional, sick, broke and demented.”",donaldtrump last day president starting resemble al capone last day delusional sick broke demented ,-0.17857142857142858,negative
1633,all_watchtower,@HillaryClinton The anticipation of being arrested is far worse than the arrest itself. Just hang on a little longe… https://t.co/Iw7tGI1qN8,hillaryclinton anticipation arrested far worse arrest hang little longe httpstcoiwtgiqn,-0.13437500000000002,negative
1634,carlyinNJ,RT @TheReal_NRP: BREAKING 🚨 @realDonaldTrump is looking in the forests for the cure #coronavirus #DonaldTrump #impressions #comedy @nbcsnl…,rt therealnrp breaking realdonaldtrump looking forest cure coronavirus donaldtrump impression comedy nbcsnl ,0.0,Neutral
1635,Canyondancers2,RT @LaverriereToby: #DONALDTRUMP #STEVEMNUCHIN #MARKMEADOWS YOU DON'T HAVE ANY TIME!!! THINGS ARE NOT WELL!!! LARRY KUDLOW IS TELLING YOU L…,rt laverrieretoby donaldtrump stevemnuchin markmeadows dont time thing well larry kudlow telling l ,0.0,Neutral
1636,chowderjoe,Character matters. Who you associate yourself with matters. Lindsay Graham is a lying snake and has been DonaldTrum… https://t.co/Aj2nhNyiPa,character matter associate matter lindsay graham lying snake donaldtrum httpstcoajnhnyipa,0.0,Neutral
1637,Laner18348281,@BikePeder @FloridaChiefs Yep. Birds of a feather they say. @DonaldTrump,bikepeder floridachiefs yep bird feather say donaldtrump,0.0,Neutral
1638,HawthornJim,@joe_exotic @DonaldTrump @donaldtrumpjr @realjimrathmann @FLOTUS Joe should be set free time served let him got,joeexotic donaldtrump donaldtrumpjr realjimrathmann flotus joe set free time served let got,0.4,positive
1639,PsVngr,I am voting for #DonaldTrump   Look I said something about this earlier.  You don't deserve to know that until afte… https://t.co/LCY2llNVPN,voting donaldtrump look said something earlier dont deserve know afte httpstcolcyllnvpn,0.0,Neutral
1640,SarahABurgess,"RT @derekjames150: American friends, the whole world feels your pain. We've seen what #DonaldTrump and his Republican conspirators have don…",rt derekjames american friend whole world feel pain weve seen donaldtrump republican conspirator ,0.1,positive
1641,ArcaneTreasures,It is possible to lead a cow upstairs but not downstairs. #facts #funfacts #DonaldTrump #Republicans #News,possible lead cow upstairs downstairs fact funfacts donaldtrump republican news,-0.06666666666666667,negative
1642,leona9976,RT @LaverriereToby: #DONALDTRUMP #STEVEMNUCHIN #MARKMEADOWS YOU DON'T HAVE ANY TIME!!! THINGS ARE NOT WELL!!! LARRY KUDLOW IS TELLING YOU L…,rt laverrieretoby donaldtrump stevemnuchin markmeadows dont time thing well larry kudlow telling l ,0.0,Neutral
